,propertyName,amenitytype,amenity
13031,Modera South Lake Union,Living Space,"•
Walk-In Closets"
13032,Metropolitan Park,Unique Features,"•
Controlled Access & Elevator"
13033,Metropolitan Park,Unique Features,"•
Corner Home"
13034,Metropolitan Park,Unique Features,"•
Full Size Washer & Dryer"
13035,Metropolitan Park,Unique Features,"•
Gas Fireplace in Select Homes"
13036,Metropolitan Park,Unique Features,"•
Large Oversized Closets"
13037,Metropolitan Park,Unique Features,"•
Parking Garages"
13038,Metropolitan Park,Unique Features,"•
Quartz Countertops"
13039,Metropolitan Park,Unique Features,"•
Rooftop Deck"
13040,Metropolitan Park,Unique Features,"•
Some have a gas fireplace"
13041,Metropolitan Park,Pet Policy,"•
$35 Monthly Pet Rent"
13042,Metropolitan Park,Pet Policy,"•
2 Pet Limit"
13043,Metropolitan Park,Property Information,"•
Built in 1991"
13044,Metropolitan Park,Property Information,"•
Renovated in Jan 2006"
13045,Metropolitan Park,Property Information,"•
83 Units/6 Stories"
13046,Metropolitan Park,Lease Length,5 month and 12 month
13047,Metropolitan Park,Services,"•
Maintenance on site"
13048,Metropolitan Park,Services,"•
Recycling"
13049,Metropolitan Park,Services,"•
Renters Insurance Program"
13050,Metropolitan Park,Services,"•
Online Services"
13051,Metropolitan Park,Services,"•
Composting"
13052,Metropolitan Park,Services,"•
Public Transportation"
13053,Metropolitan Park,Interior,"•
Elevator"
13054,Metropolitan Park,Outdoor Space,"•
Gated"
13055,Metropolitan Park,Outdoor Space,"•
Roof Terrace"
13056,Metropolitan Park,Outdoor Space,"•
Sundeck"
13057,Metropolitan Park,Outdoor Space,"•
Balcony"
13058,Metropolitan Park,Outdoor Space,"•
Deck"
13059,Metropolitan Park,Outdoor Space,"•
Grill"
13060,Metropolitan Park,Fitness & Recreation,"•
Fitness Center"
13061,Metropolitan Park,Fitness & Recreation,"•
Bike Storage"
13062,Metropolitan Park,Features,"•
Washer/Dryer - In Unit"
13063,Metropolitan Park,Features,"•
Heating"
13064,Metropolitan Park,Features,"•
Cable Ready"
13065,Metropolitan Park,Features,"•
Trash Compactor"
13066,Metropolitan Park,Features,"•
Storage Units"
13067,Metropolitan Park,Features,"•
Tub/Shower"
13068,Metropolitan Park,Features,"•
Fireplace"
13069,Metropolitan Park,Features,"•
Sprinkler System"
13070,Metropolitan Park,Kitchen,"•
Dishwasher"
13071,Metropolitan Park,Kitchen,"•
Disposal"
13072,Metropolitan Park,Kitchen,"•
Granite Countertops"
13073,Metropolitan Park,Kitchen,"•
Stainless Steel Appliances"
13074,Metropolitan Park,Kitchen,"•
Eat-in Kitchen"
13075,Metropolitan Park,Kitchen,"•
Kitchen"
13076,Metropolitan Park,Kitchen,"•
Oven"
13077,Metropolitan Park,Kitchen,"•
Range"
13078,Metropolitan Park,Kitchen,"•
Refrigerator"
13079,Metropolitan Park,Kitchen,"•
Freezer"
13080,Metropolitan Park,Living Space,"•
Carpet"
13081,Metropolitan Park,Living Space,"•
Vinyl Flooring"
13082,Metropolitan Park,Living Space,"•
Dining Room"
13083,Metropolitan Park,Living Space,"•
Bay Window"
13084,Metropolitan Park,Living Space,"•
Views"
13085,Metropolitan Park,Living Space,"•
Double Pane Windows"
13086,Metropolitan Park,Living Space,"•
Window Coverings"
13087,Metropolitan Park,Security,"•
Package Service"
13088,Metropolitan Park,Security,"•
Controlled Access"
13089,Metropolitan Park,Security,"•
Property Manager on Site"
13090,Residences At 3295,Unique Features,"•
BBQ"
13091,Residences At 3295,Unique Features,"•
Controlled access building"
13092,Residences At 3295,Unique Features,"•
Garden terrace with fire pit"
13093,Residences At 3295,Unique Features,"•
Professional on-site management"
13094,Residences At 3295,Unique Features,"•
Reserved parking"
13095,Residences At 3295,Unique Features,"•
Rooftop sky terrace"
13096,Residences At 3295,Unique Features,"•
Wifi access"
13097,Residences At 3295,Pet Policy,"•
2 Pet Limit"
13098,Residences At 3295,Property Information,"•
Built in 2012"
13099,Residences At 3295,Property Information,"•
60 Units/6 Stories"
13100,Residences At 3295,Lease Length,"2 months,3 months,6 months,7 months,9 months,12 months,13 months"
13101,Residences At 3295,Services,"•
Maintenance on site"
13102,Residences At 3295,Services,"•
24 Hour Availability"
13103,Residences At 3295,Services,"•
On-Site Retail"
13104,Residences At 3295,Services,"•
Trash Pickup - Door to Door"
13105,Residences At 3295,Services,"•
Recycling"
13106,Residences At 3295,Services,"•
Renters Insurance Program"
13107,Residences At 3295,Services,"•
Online Services"
13108,Residences At 3295,Services,"•
Composting"
13109,Residences At 3295,Services,"•
Pet Care"
13110,Residences At 3295,Interior,"•
Elevator"
13111,Residences At 3295,Interior,"•
Storage Space"
13112,Residences At 3295,Outdoor Space,"•
Sundeck"
13113,Residences At 3295,Outdoor Space,"•
Courtyard"
13114,Residences At 3295,Outdoor Space,"•
Grill"
13115,Residences At 3295,Outdoor Space,"•
Balcony"
13116,Residences At 3295,Outdoor Space,"•
Patio"
13117,Residences At 3295,Outdoor Space,"•
Deck"
13118,Residences At 3295,Outdoor Space,"•
Grill"
13119,Residences At 3295,Outdoor Space,"•
Garden"
13120,Residences At 3295,Fitness & Recreation,"•
Fitness Center"
13121,Residences At 3295,Fitness & Recreation,"•
Bike Storage"
13122,Residences At 3295,Fitness & Recreation,"•
Walking/Biking Trails"
13123,Residences At 3295,Features,"•
High Speed Internet Access"
13124,Residences At 3295,Features,"•
Wi-Fi"
13125,Residences At 3295,Features,"•
Washer/Dryer - In Unit"
13126,Residences At 3295,Features,"•
Heating"
13127,Residences At 3295,Features,"•
Smoke Free"
13128,Residences At 3295,Features,"•
Cable Ready"
13129,Residences At 3295,Features,"•
Tub/Shower"
13130,Residences At 3295,Features,"•
Sprinkler System"
13131,Residences At 3295,Features,"•
Wheelchair Accessible (Rooms)"
13132,Residences At 3295,Kitchen,"•
Dishwasher"
13133,Residences At 3295,Kitchen,"•
Disposal"
13134,Residences At 3295,Kitchen,"•
Ice Maker"
13135,Residences At 3295,Kitchen,"•
Granite Countertops"
13136,Residences At 3295,Kitchen,"•
Stainless Steel Appliances"
13137,Residences At 3295,Kitchen,"•
Pantry"
13138,Residences At 3295,Kitchen,"•
Kitchen"
13139,Residences At 3295,Kitchen,"•
Microwave"
13140,Residences At 3295,Kitchen,"•
Oven"
13141,Residences At 3295,Kitchen,"•
Range"
13142,Residences At 3295,Kitchen,"•
Refrigerator"
13143,Residences At 3295,Kitchen,"•
Freezer"
13144,Residences At 3295,Living Space,"•
Hardwood Floors"
13145,Residences At 3295,Living Space,"•
Carpet"
13146,Residences At 3295,Living Space,"•
Tile Floors"
13147,Residences At 3295,Living Space,"•
Vinyl Flooring"
13148,Residences At 3295,Living Space,"•
Dining Room"
13149,Residences At 3295,Living Space,"•
Den"
13150,Residences At 3295,Living Space,"•
Vaulted Ceiling"
13151,Residences At 3295,Living Space,"•
Views"
13152,Residences At 3295,Living Space,"•
Skylight"
13153,Residences At 3295,Living Space,"•
Walk-In Closets"
13154,Residences At 3295,Living Space,"•
Window Coverings"
13155,Residences At 3295,Security,"•
Package Service"
13156,Residences At 3295,Security,"•
Controlled Access"
13157,Residences At 3295,Security,"•
Property Manager on Site"
13158,Fifty Two Apartment,Unique Features,"•
Bed Linens Provided"
13159,Fifty Two Apartment,Unique Features,"•
Ceiling To Floor Windows"
13160,Fifty Two Apartment,Unique Features,"•
Community Event"
13161,Fifty Two Apartment,Unique Features,"•
Community Member Benefits"
13162,Fifty Two Apartment,Unique Features,"•
Convection Oven Microwave"
13163,Fifty Two Apartment,Unique Features,"•
Free Street Parking"
13164,Fifty Two Apartment,Unique Features,"•
Fully Furnished"
13165,Fifty Two Apartment,Unique Features,"•
Individual Heating System Control"
13166,Fifty Two Apartment,Unique Features,"•
On-Site Management"
13167,Fifty Two Apartment,Unique Features,"•
Super Fast Wi-Fi."
13168,Fifty Two Apartment,Unique Features,"•
Undermount Sink"
13169,Fifty Two Apartment,Unique Features,"•
Value Package Available, Pleas Contact"
13170,Fifty Two Apartment,Pet Policy,"•
$500 Deposit"
13171,Fifty Two Apartment,Pet Policy,"•
$35 Monthly Pet Rent"
13172,Fifty Two Apartment,Pet Policy,"•
1 Pet Limit"
13173,Fifty Two Apartment,Property Information,"•
Built in 2020"
13174,Fifty Two Apartment,Property Information,"•
52 Units/4 Stories"
13175,Fifty Two Apartment,Property Information,"•
Furnished"
13176,Fifty Two Apartment,Lease Length,3 - 12 Month Leases
13177,Fifty Two Apartment,Services,"•
Laundry Facilities"
13178,Fifty Two Apartment,Services,"•
Furnished Units Available"
13179,Fifty Two Apartment,Services,"•
Recycling"
13180,Fifty Two Apartment,Services,"•
Renters Insurance Program"
13181,Fifty Two Apartment,Services,"•
Online Services"
13182,Fifty Two Apartment,Services,"•
Composting"
13183,Fifty Two Apartment,Services,"•
Planned Social Activities"
13184,Fifty Two Apartment,Services,"•
Public Transportation"
13185,Fifty Two Apartment,Services,"•
Key Fob Entry"
13186,Fifty Two Apartment,Interior,"•
Elevator"
13187,Fifty Two Apartment,Interior,"•
Storage Space"
13188,Fifty Two Apartment,Outdoor Space,"•
Roof Terrace"
13189,Fifty Two Apartment,Outdoor Space,"•
Courtyard"
13190,Fifty Two Apartment,Outdoor Space,"•
Deck"
13191,Fifty Two Apartment,Outdoor Space,"•
Garden"
13192,Fifty Two Apartment,Fitness & Recreation,"•
Fitness Center"
13193,Fifty Two Apartment,Fitness & Recreation,"•
Bike Storage"
13194,Fifty Two Apartment,Student Features,"•
Individual Locking Bedrooms"
13195,Fifty Two Apartment,Student Features,"•
Private Bathroom"
13196,Fifty Two Apartment,Student Features,"•
Study Lounge"
13197,Fifty Two Apartment,Student Features,"•
Walk To Campus"
13198,Fifty Two Apartment,Student Features,"•
Individual Leases Available"
13199,Fifty Two Apartment,Features,"•
High Speed Internet Access"
13200,Fifty Two Apartment,Features,"•
Wi-Fi"
13201,Fifty Two Apartment,Features,"•
Washer/Dryer - In Unit"
13202,Fifty Two Apartment,Features,"•
Heating"
13203,Fifty Two Apartment,Features,"•
Smoke Free"
13204,Fifty Two Apartment,Features,"•
Cable Ready"
13205,Fifty Two Apartment,Features,"•
Storage Units"
13206,Fifty Two Apartment,Features,"•
Tub/Shower"
13207,Fifty Two Apartment,Features,"•
Handrails"
13208,Fifty Two Apartment,Features,"•
Intercom"
13209,Fifty Two Apartment,Features,"•
Sprinkler System"
13210,Fifty Two Apartment,Features,"•
Framed Mirrors"
13211,Fifty Two Apartment,Features,"•
Wheelchair Accessible (Rooms)"
13212,Fifty Two Apartment,Kitchen,"•
Dishwasher"
13213,Fifty Two Apartment,Kitchen,"•
Disposal"
13214,Fifty Two Apartment,Kitchen,"•
Granite Countertops"
13215,Fifty Two Apartment,Kitchen,"•
Stainless Steel Appliances"
13216,Fifty Two Apartment,Kitchen,"•
Island Kitchen"
13217,Fifty Two Apartment,Kitchen,"•
Eat-in Kitchen"
13218,Fifty Two Apartment,Kitchen,"•
Kitchen"
13219,Fifty Two Apartment,Kitchen,"•
Microwave"
13220,Fifty Two Apartment,Kitchen,"•
Oven"
13221,Fifty Two Apartment,Kitchen,"•
Range"
13222,Fifty Two Apartment,Kitchen,"•
Refrigerator"
13223,Fifty Two Apartment,Kitchen,"•
Freezer"
13224,Fifty Two Apartment,Kitchen,"•
Instant Hot Water"
13225,Fifty Two Apartment,Living Space,"•
Hardwood Floors"
13226,Fifty Two Apartment,Living Space,"•
Carpet"
13227,Fifty Two Apartment,Living Space,"•
Basement"
13228,Fifty Two Apartment,Living Space,"•
Views"
13229,Fifty Two Apartment,Living Space,"•
Walk-In Closets"
13230,Fifty Two Apartment,Living Space,"•
Furnished"
13231,Fifty Two Apartment,Living Space,"•
Double Pane Windows"
13232,Fifty Two Apartment,Living Space,"•
Window Coverings"
13233,Fifty Two Apartment,Security,"•
Controlled Access"
13234,Fifty Two Apartment,Security,"•
Security System"
13235,Fifty Two Apartment,Security,"•
Security System"
13236,Towers on Greenwood,Unique Features,"•
2nd floor"
13237,Towers on Greenwood,Unique Features,"•
6th floor corner unit"
13238,Towers on Greenwood,Unique Features,"•
Application fee $48.50 per person"
13239,Towers on Greenwood,Unique Features,"•
Camera Monitoring System"
13240,Towers on Greenwood,Unique Features,"•
New Carpet, New Flooring"
13241,Towers on Greenwood,Unique Features,"•
Outdoor Terrace"
13242,Towers on Greenwood,Unique Features,"•
top floor corner unit"
13243,Towers on Greenwood,Pet Policy,"•
$25 Monthly Pet Rent"
13244,Towers on Greenwood,Pet Policy,"•
2 Pet Limit"
13245,Towers on Greenwood,Property Information,"•
Built in 2001"
13246,Towers on Greenwood,Property Information,"•
70 Units/6 Stories"
13247,Towers on Greenwood,Lease Length,6 - 12 Month Leases
13248,Towers on Greenwood,Interior,"•
Elevator"
13249,Towers on Greenwood,Outdoor Space,"•
Gated"
13250,Towers on Greenwood,Outdoor Space,"•
Courtyard"
13251,Towers on Greenwood,Outdoor Space,"•
Balcony"
13252,Towers on Greenwood,Outdoor Space,"•
Patio"
13253,Towers on Greenwood,Outdoor Space,"•
Deck"
13254,Towers on Greenwood,Outdoor Space,"•
Grill"
13255,Towers on Greenwood,Outdoor Space,"•
Garden"
13256,Towers on Greenwood,Features,"•
High Speed Internet Access"
13257,Towers on Greenwood,Features,"•
Washer/Dryer - In Unit"
13258,Towers on Greenwood,Features,"•
Heating"
13259,Towers on Greenwood,Features,"•
Smoke Free"
13260,Towers on Greenwood,Features,"•
Cable Ready"
13261,Towers on Greenwood,Features,"•
Satellite TV"
13262,Towers on Greenwood,Features,"•
Tub/Shower"
13263,Towers on Greenwood,Features,"•
Intercom"
13264,Towers on Greenwood,Features,"•
Sprinkler System"
13265,Towers on Greenwood,Features,"•
Framed Mirrors"
13266,Towers on Greenwood,Features,"•
Wheelchair Accessible (Rooms)"
13267,Towers on Greenwood,Kitchen,"•
Dishwasher"
13268,Towers on Greenwood,Kitchen,"•
Disposal"
13269,Towers on Greenwood,Kitchen,"•
Eat-in Kitchen"
13270,Towers on Greenwood,Kitchen,"•
Kitchen"
13271,Towers on Greenwood,Kitchen,"•
Microwave"
13272,Towers on Greenwood,Kitchen,"•
Oven"
13273,Towers on Greenwood,Kitchen,"•
Range"
13274,Towers on Greenwood,Kitchen,"•
Refrigerator"
13275,Towers on Greenwood,Kitchen,"•
Breakfast Nook"
13276,Towers on Greenwood,Living Space,"•
Carpet"
13277,Towers on Greenwood,Living Space,"•
Vinyl Flooring"
13278,Towers on Greenwood,Living Space,"•
Dining Room"
13279,Towers on Greenwood,Living Space,"•
Den"
13280,Towers on Greenwood,Living Space,"•
Crown Molding"
13281,Towers on Greenwood,Living Space,"•
Views"
13282,Towers on Greenwood,Living Space,"•
Linen Closet"
13283,Towers on Greenwood,Living Space,"•
Double Pane Windows"
13284,Towers on Greenwood,Security,"•
Controlled Access"
13285,Towers on Greenwood,Security,"•
Property Manager on Site"
13286,Vista 7011,Unique Features,"•
Fold Out Table"
13287,Vista 7011,Unique Features,"•
Murphy Bed Frame"
13288,Vista 7011,Pet Policy,"•
$300 Deposit"
13289,Vista 7011,Pet Policy,"•
$25 Monthly Pet Rent"
13290,Vista 7011,Pet Policy,"•
65 lb Weight Limit"
13291,Vista 7011,Pet Policy,"•
2 Pet Limit"
13292,Vista 7011,Pet Policy,"•
Must Be Spayed/Neutered"
13293,Vista 7011,Property Information,"•
Built in 2020"
13294,Vista 7011,Property Information,"•
56 Units/4 Stories"
13295,Vista 7011,Lease Length,8 - 12 Month Leases
13296,Vista 7011,Services,"•
24 Hour Availability"
13297,Vista 7011,Services,"•
Recycling"
13298,Vista 7011,Interior,"•
Elevator"
13299,Vista 7011,Outdoor Space,"•
Roof Terrace"
13300,Vista 7011,Outdoor Space,"•
Grill"
13301,Vista 7011,Outdoor Space,"•
Deck"
13302,Vista 7011,Features,"•
High Speed Internet Access"
13303,Vista 7011,Features,"•
Washer/Dryer - In Unit"
13304,Vista 7011,Features,"•
Air Conditioning"
13305,Vista 7011,Features,"•
Heating"
13306,Vista 7011,Features,"•
Smoke Free"
13307,Vista 7011,Features,"•
Cable Ready"
13308,Vista 7011,Features,"•
Tub/Shower"
13309,Vista 7011,Features,"•
Intercom"
13310,Vista 7011,Features,"•
Sprinkler System"
13311,Vista 7011,Features,"•
Wheelchair Accessible (Rooms)"
13312,Vista 7011,Kitchen,"•
Dishwasher"
13313,Vista 7011,Kitchen,"•
Disposal"
13314,Vista 7011,Kitchen,"•
Stainless Steel Appliances"
13315,Vista 7011,Kitchen,"•
Kitchen"
13316,Vista 7011,Kitchen,"•
Microwave"
13317,Vista 7011,Kitchen,"•
Oven"
13318,Vista 7011,Kitchen,"•
Range"
13319,Vista 7011,Kitchen,"•
Refrigerator"
13320,Vista 7011,Kitchen,"•
Freezer"
13321,Vista 7011,Living Space,"•
Hardwood Floors"
13322,Vista 7011,Security,"•
Controlled Access"
13323,North Court Apartments,Property Information,"•
Built in 1985"
13324,North Court Apartments,Property Information,"•
96 Units/4 Stories"
13325,North Court Apartments,Lease Length,9 Month Lease
13326,North Court Apartments,Services,"•
Laundry Facilities"
13327,North Court Apartments,Services,"•
Maintenance on site"
13328,North Court Apartments,Services,"•
24 Hour Availability"
13329,North Court Apartments,Services,"•
Recycling"
13330,North Court Apartments,Services,"•
Renters Insurance Program"
13331,North Court Apartments,Services,"•
Composting"
13332,North Court Apartments,Interior,"•
Elevator"
13333,North Court Apartments,Interior,"•
Clubhouse"
13334,North Court Apartments,Outdoor Space,"•
Sundeck"
13335,North Court Apartments,Outdoor Space,"•
Courtyard"
13336,North Court Apartments,Outdoor Space,"•
Balcony"
13337,North Court Apartments,Outdoor Space,"•
Patio"
13338,North Court Apartments,Outdoor Space,"•
Deck"
13339,North Court Apartments,Fitness & Recreation,"•
Fitness Center"
13340,North Court Apartments,Fitness & Recreation,"•
Sauna"
